Study	Sample	Library layout	Published year	Information	Tissue	Stage	Treatment	Type	Doi
BnIR	Adversity-74-1	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,0.25h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-74-2	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,0.25h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-74-3	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,0.25h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-75-1	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,0.5h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-75-2	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,0.5h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-75-3	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,0.5h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-76-1	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,1h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-76-2	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,1h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-76-3	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,1h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-77-1	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,3h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-77-2	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,3h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-77-3	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,3h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-78-1	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,6h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-78-2	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,6h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-78-3	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,6h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-79-1	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,12h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-79-2	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,12h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-79-3	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,12h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-80-1	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,24h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-80-2	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,24h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-80-3	pair-end	Unclear	ZS11,3 hours at 38 degree celsius followed by recovery at 25 degree celsius,24h	Root	Unclear	Abiotic	Heat	10.1101/2023.01.12.523736
BnIR	Adversity-82-1	pair-end	Unclear	ZS11,300 mM Mannitol,0.25h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-82-2	pair-end	Unclear	ZS11,300 mM Mannitol,0.25h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-82-3	pair-end	Unclear	ZS11,300 mM Mannitol,0.25h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-83-1	pair-end	Unclear	ZS11,300 mM Mannitol,0.5h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-83-2	pair-end	Unclear	ZS11,300 mM Mannitol,0.5h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-83-3	pair-end	Unclear	ZS11,300 mM Mannitol,0.5h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-84-1	pair-end	Unclear	ZS11,300 mM Mannitol,1h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-84-2	pair-end	Unclear	ZS11,300 mM Mannitol,1h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-84-3	pair-end	Unclear	ZS11,300 mM Mannitol,1h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-85-1	pair-end	Unclear	ZS11,300 mM Mannitol,3h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-85-2	pair-end	Unclear	ZS11,300 mM Mannitol,3h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-85-3	pair-end	Unclear	ZS11,300 mM Mannitol,3h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-86-1	pair-end	Unclear	ZS11,300 mM Mannitol,6h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-86-2	pair-end	Unclear	ZS11,300 mM Mannitol,6h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-86-3	pair-end	Unclear	ZS11,300 mM Mannitol,6h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-87-1	pair-end	Unclear	ZS11,300 mM Mannitol,12h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-87-2	pair-end	Unclear	ZS11,300 mM Mannitol,12h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-87-3	pair-end	Unclear	ZS11,300 mM Mannitol,12h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-88-1	pair-end	Unclear	ZS11,300 mM Mannitol,24h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-88-2	pair-end	Unclear	ZS11,300 mM Mannitol,24h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-88-3	pair-end	Unclear	ZS11,300 mM Mannitol,24h	Leaf	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-90-1	pair-end	Unclear	ZS11,300 mM Mannitol,0.25h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-90-2	pair-end	Unclear	ZS11,300 mM Mannitol,0.25h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-90-3	pair-end	Unclear	ZS11,300 mM Mannitol,0.25h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-91-1	pair-end	Unclear	ZS11,300 mM Mannitol,0.5h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-91-2	pair-end	Unclear	ZS11,300 mM Mannitol,0.5h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-91-3	pair-end	Unclear	ZS11,300 mM Mannitol,0.5h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-92-1	pair-end	Unclear	ZS11,300 mM Mannitol,1h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-92-2	pair-end	Unclear	ZS11,300 mM Mannitol,1h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-92-3	pair-end	Unclear	ZS11,300 mM Mannitol,1h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-93-1	pair-end	Unclear	ZS11,300 mM Mannitol,3h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-93-2	pair-end	Unclear	ZS11,300 mM Mannitol,3h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-93-3	pair-end	Unclear	ZS11,300 mM Mannitol,3h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-94-1	pair-end	Unclear	ZS11,300 mM Mannitol,6h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-94-2	pair-end	Unclear	ZS11,300 mM Mannitol,6h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-94-3	pair-end	Unclear	ZS11,300 mM Mannitol,6h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-95-1	pair-end	Unclear	ZS11,300 mM Mannitol,12h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-95-2	pair-end	Unclear	ZS11,300 mM Mannitol,12h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-95-3	pair-end	Unclear	ZS11,300 mM Mannitol,12h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-96-1	pair-end	Unclear	ZS11,300 mM Mannitol,24h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-96-2	pair-end	Unclear	ZS11,300 mM Mannitol,24h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-96-3	pair-end	Unclear	ZS11,300 mM Mannitol,24h	Root	Unclear	Abiotic	Mannitol	10.1101/2023.01.12.523736
BnIR	Adversity-98-1	pair-end	Unclear	ZS11,200 mM Nacl,0.25h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-98-2	pair-end	Unclear	ZS11,200 mM Nacl,0.25h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-98-3	pair-end	Unclear	ZS11,200 mM Nacl,0.25h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-99-1	pair-end	Unclear	ZS11,200 mM Nacl,0.5h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-99-2	pair-end	Unclear	ZS11,200 mM Nacl,0.5h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-99-3	pair-end	Unclear	ZS11,200 mM Nacl,0.5h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-100-1	pair-end	Unclear	ZS11,200 mM Nacl,1h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-100-2	pair-end	Unclear	ZS11,200 mM Nacl,1h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-100-3	pair-end	Unclear	ZS11,200 mM Nacl,1h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-101-1	pair-end	Unclear	ZS11,200 mM Nacl,3h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-101-2	pair-end	Unclear	ZS11,200 mM Nacl,3h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-101-3	pair-end	Unclear	ZS11,200 mM Nacl,3h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-102-1	pair-end	Unclear	ZS11,200 mM Nacl,6h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-102-2	pair-end	Unclear	ZS11,200 mM Nacl,6h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-102-3	pair-end	Unclear	ZS11,200 mM Nacl,6h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-103-1	pair-end	Unclear	ZS11,200 mM Nacl,12h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-103-2	pair-end	Unclear	ZS11,200 mM Nacl,12h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-103-3	pair-end	Unclear	ZS11,200 mM Nacl,12h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-104-1	pair-end	Unclear	ZS11,200 mM Nacl,24h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-104-2	pair-end	Unclear	ZS11,200 mM Nacl,24h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-104-3	pair-end	Unclear	ZS11,200 mM Nacl,24h	Leaf	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-106-1	pair-end	Unclear	ZS11,200 mM Nacl,0.25h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-106-2	pair-end	Unclear	ZS11,200 mM Nacl,0.25h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-106-3	pair-end	Unclear	ZS11,200 mM Nacl,0.25h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-107-1	pair-end	Unclear	ZS11,200 mM Nacl,0.5h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-107-2	pair-end	Unclear	ZS11,200 mM Nacl,0.5h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-107-3	pair-end	Unclear	ZS11,200 mM Nacl,0.5h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-108-1	pair-end	Unclear	ZS11,200 mM Nacl,1h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-108-2	pair-end	Unclear	ZS11,200 mM Nacl,1h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-108-3	pair-end	Unclear	ZS11,200 mM Nacl,1h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-109-1	pair-end	Unclear	ZS11,200 mM Nacl,3h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-109-2	pair-end	Unclear	ZS11,200 mM Nacl,3h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-109-3	pair-end	Unclear	ZS11,200 mM Nacl,3h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-110-1	pair-end	Unclear	ZS11,200 mM Nacl,6h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-110-2	pair-end	Unclear	ZS11,200 mM Nacl,6h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-110-3	pair-end	Unclear	ZS11,200 mM Nacl,6h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-111-1	pair-end	Unclear	ZS11,200 mM Nacl,12h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-111-2	pair-end	Unclear	ZS11,200 mM Nacl,12h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-111-3	pair-end	Unclear	ZS11,200 mM Nacl,12h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-112-1	pair-end	Unclear	ZS11,200 mM Nacl,24h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-112-2	pair-end	Unclear	ZS11,200 mM Nacl,24h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-112-3	pair-end	Unclear	ZS11,200 mM Nacl,24h	Root	Unclear	Abiotic	Salt	10.1101/2023.01.12.523736
BnIR	Adversity-CK2-1	pair-end	Unclear	ZS11,control,0h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK2-2	pair-end	Unclear	ZS11,control,0h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK2-3	pair-end	Unclear	ZS11,control,0h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK3-1	pair-end	Unclear	ZS11,control,0.25h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK3-2	pair-end	Unclear	ZS11,control,0.25h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK3-3	pair-end	Unclear	ZS11,control,0.25h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK4-1	pair-end	Unclear	ZS11,control,0.5h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK4-2	pair-end	Unclear	ZS11,control,0.5h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK4-3	pair-end	Unclear	ZS11,control,0.5h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK5-1	pair-end	Unclear	ZS11,control,1h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK5-2	pair-end	Unclear	ZS11,control,1h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK5-3	pair-end	Unclear	ZS11,control,1h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK6-1	pair-end	Unclear	ZS11,control,3h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK6-2	pair-end	Unclear	ZS11,control,3h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK6-3	pair-end	Unclear	ZS11,control,3h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK7-1	pair-end	Unclear	ZS11,control,6h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK7-2	pair-end	Unclear	ZS11,control,6h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK7-3	pair-end	Unclear	ZS11,control,6h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK8-1	pair-end	Unclear	ZS11,control,12h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK8-2	pair-end	Unclear	ZS11,control,12h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK8-3	pair-end	Unclear	ZS11,control,12h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK9-1	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK9-2	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK9-3	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK10-1	pair-end	Unclear	ZS11,control,0h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK10-2	pair-end	Unclear	ZS11,control,0h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK10-3	pair-end	Unclear	ZS11,control,0h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK11-1	pair-end	Unclear	ZS11,control,0.25h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK11-2	pair-end	Unclear	ZS11,control,0.25h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK11-3	pair-end	Unclear	ZS11,control,0.25h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK12-1	pair-end	Unclear	ZS11,control,0.5h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK12-2	pair-end	Unclear	ZS11,control,0.5h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK12-3	pair-end	Unclear	ZS11,control,0.5h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK13-1	pair-end	Unclear	ZS11,control,1h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK13-2	pair-end	Unclear	ZS11,control,1h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK13-3	pair-end	Unclear	ZS11,control,1h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK14-1	pair-end	Unclear	ZS11,control,3h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK14-2	pair-end	Unclear	ZS11,control,3h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK14-3	pair-end	Unclear	ZS11,control,3h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK15-1	pair-end	Unclear	ZS11,control,6h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK15-2	pair-end	Unclear	ZS11,control,6h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK15-3	pair-end	Unclear	ZS11,control,6h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK16-1	pair-end	Unclear	ZS11,control,12h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK16-2	pair-end	Unclear	ZS11,control,12h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CK16-3	pair-end	Unclear	ZS11,control,12h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX1-1	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX1-2	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX1-3	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX2-1	pair-end	Unclear	ZS11,control,0.25h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX2-2	pair-end	Unclear	ZS11,control,0.25h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX2-3	pair-end	Unclear	ZS11,control,0.25h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX3-1	pair-end	Unclear	ZS11,control,0.5h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX3-2	pair-end	Unclear	ZS11,control,0.5h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX3-3	pair-end	Unclear	ZS11,control,0.5h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX4-1	pair-end	Unclear	ZS11,control,1h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX4-2	pair-end	Unclear	ZS11,control,1h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX4-3	pair-end	Unclear	ZS11,control,1h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX5-1	pair-end	Unclear	ZS11,control,3h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX5-2	pair-end	Unclear	ZS11,control,3h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX5-3	pair-end	Unclear	ZS11,control,3h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX6-1	pair-end	Unclear	ZS11,control,6h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX6-2	pair-end	Unclear	ZS11,control,6h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX6-3	pair-end	Unclear	ZS11,control,6h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX7-1	pair-end	Unclear	ZS11,control,12h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX7-2	pair-end	Unclear	ZS11,control,12h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX7-3	pair-end	Unclear	ZS11,control,12h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX8-1	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX8-2	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX8-3	pair-end	Unclear	ZS11,control,24h	Leaf	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX9-1	pair-end	Unclear	ZS11,control,0h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX9-2	pair-end	Unclear	ZS11,control,0h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
BnIR	Adversity-CKX9-3	pair-end	Unclear	ZS11,control,0h	Root	Unclear	Development	Normal	10.1101/2023.01.12.523736
